0.4465819579925049,0.3018317620472194,0.8703943452215981,0.3840470332723914,0.12573276055258598,0.8354779661117758,0.22205286438277694,0.5442838512544571
0.11250802360490553,0.6209195411016644,0.6255858643913452,0.16031588984825307,0.18996026296332014,0.1196933110186712,0.9724522490809626,0.3131487177177942
0.4396191539245482,0.9902094749919895,0.4965269558899258,0.09282201127374923,0.5874856317330074,0.3620314209081317,0.3049539431380123,0.2824343679074294
0.5027667445155531,0.859280756262381,0.28096457594977475,0.43360963764139226,0.1045699792343332,0.0027478314853676133,0.2004089402689404,0.5815187526541324
0.9936694736547403,0.8666257135681761,0.8882220563750935,0.46526726970354293,0.5251889464412338,0.6183491814674819,0.2651853990702314,0.5931762055796895
0.9238785731338112,0.05370644864864549,0.1386929967773488,0.16411526554181,0.8833846847949823,0.1778916456350167,0.7145444396014381,0.8340051927382061
0.8363674969610411,0.7723651084464341,0.4116678579027603,0.9400197007354998,0.5237684593651979,0.4568242553688572,0.9710940525404608,0.2288019336917968
0.15014007696989728,0.8329920980894341,0.8747337589358103,0.4577060857420313,0.03146438051051459,0.8052379322675622,0.6092866397641293,0.6987417010610304
0.8214996905313392,0.5806167949851515,0.07297417439945364,0.18244986415281672,0.02387029106782812,0.12598793136894626,0.3828847799919145,0.10150091833033759
0.47563146400173073,0.4883057651033923,0.27002126575168084,0.30626120395150525,0.18724290188105308,0.38147694148159206,0.028402326016065294,0.26723739011485825
0.9181367668115065,0.7274901456042716,0.8762158531338414,0.04697766692133942,0.29137541484811036,0.9821219780136974,0.9760781475153139,0.8388669259202163
0.7250983483253922,0.081852440201297,0.6714975907535093,0.6076636580841738,0.920216120045589,0.12940179402489216,0.7805543930655389,0.37839552851727576
0.6263246445003395,0.10839073884369965,0.969930687693783,0.8902961575031437,0.3696680792358864,0.16684471099238596,0.8482938264964812,0.1040175243820195
0.11814753799936117,0.06826805233832711,0.7644711530607228,0.5429787146613677,0.2857925003252164,0.6578962108772011,0.9344559601007486,0.9922504471011535
0.5454264553143766,0.8704127285291208,0.28029533002316565,0.71955169265125,0.09620486165073894,0.6847144463672127,0.46236040681310264,0.653808025459691
0.19084217330594955,0.8598081915874265,0.6215125578043705,0.3694722567886325,0.7288565519243188,0.37530594810826723,0.5597563996246809,0.6697536757854733
0.5211207972374433,0.8449792694303057,0.3812752807841606,0.3432193097409936,0.851901108016283,0.006774032116668494,0.9340379539836984,0.42797321063806726
0.07418088786123933,0.9575726258755239,0.6333964687287686,0.12453075576735817,0.44519703914270914,0.7675526638744921,0.1582831909845206,0.5157611881807501
0.7609805405386953,0.5050176514701001,0.5202365067393872,0.7174922598019281,0.65104254271152,0.9787700892712774,0.19779990739418118,0.40557532074902136
0.25068074974563703,0.41329525804607636,0.2430860090620921,0.11584323257608942,0.6798468938686624,0.4265806571860372,0.8911309885271539,0.23307152380577667
